Industry,Startup_Age,Funding_Amount,Number_of_Founders,Founder_Experience,Employees_Count,Revenue,Burn_Rate,Market_Size,Business_Model,Product_Uniqueness_Score,Customer_Retention_Rate,Marketing_Expense,failed
6,6.0,16333352.0,3.0,5.0,492.0,10280958.680463972,32547147.341968115,0,0,3.0,57.23545063374795,6020903.739459701,0.0
5,9.0,22947241.0,3.0,26.0,295.0,93944874.44459908,500000.0,2,2,6.0,94.05905811695077,6866005.600065776,1.0
5,4.0,8792412.0,1.0,28.0,614.0,72036044.80321874,500000.0,2,1,2.0,30.0,500000.0,1.0
6,8.0,44552617.0,3.0,4.0,258.0,89295044.1559027,68005685.61051585,0,1,1.0,30.0,29243442.47380266,1.0
7,1.0,18547664.0,4.0,4.0,11.0,10761163.145273596,15352182.236393074,0,1,4.0,73.30939522159366,13978552.697478091,0.0
0,1.0,31380738.0,2.0,5.0,880.0,99925298.09659348,500000.0,2,1,5.0,30.0,3858532.982167627,1.0
6,3.0,29516890.0,2.0,1.0,624.0,74933114.43164748,61770521.33116802,0,0,4.0,24.000541594605565,6067590.543431868,0.0
5,0.0,10509959.0,3.0,28.0,152.0,1597769.55343968,893498.2933916522,1,0,3.0,44.8711025948826,500000.0,1.0
4,6.0,12348964.0,4.0,2.0,606.0,29834130.127521887,17666425.048702702,1,1,7.0,76.38556387431527,27411562.98124948,0.0
6,14.0,34960572.0,3.0,24.0,327.0,5509371.2205328895,5770267.101016779,1,1,4.0,96.61665355577416,500000.0,1.0
3,8.0,4763302.0,3.0,9.0,140.0,13626405.318908373,7616366.954175293,2,0,2.0,35.113213626697686,20718182.412687346,0.0
3,3.0,5328022.0,2.0,0.0,461.0,36884209.03277622,500000.0,1,1,1.0,30.0,500000.0,1.0
6,8.0,27400656.0,1.0,5.0,737.0,12894503.376946468,34246396.256391644,0,1,6.0,28.21575950774432,4454175.975047092,0.0
6,1.0,6368229.0,3.0,3.0,406.0,52896856.49974572,500000.0,2,1,2.0,77.82948536020122,30850305.270399142,0.0
6,13.0,32340625.0,3.0,8.0,721.0,39922446.09036467,500000.0,2,1,9.0,45.18943652639985,68300065.59990355,1.0
7,8.0,34912781.0,2.0,7.0,340.0,33848111.072731,500000.0,2,1,4.0,67.44242172564832,8682231.963578416,0.0
3,6.0,22761142.0,4.0,9.0,284.0,4397557.474862853,11062507.26966742,1,0,2.0,78.84976613248372,754084.0721540328,0.0
3,3.0,28391477.0,4.0,11.0,97.0,55475465.2011046,33904433.89568139,2,1,4.0,87.00481878480139,500000.0,0.0
3,12.0,15285226.0,4.0,1.0,789.0,14536248.850241764,166937731.7875381,1,0,4.0,30.0,71670927.09025744,1.0
6,7.0,34537019.0,1.0,5.0,440.0,69796480.73942871,66127989.17315695,0,1,3.0,69.36971722941517,2527055.9923749566,0.0
7,3.0,12668300.0,2.0,10.0,657.0,20593391.93548521,24042711.11405272,1,0,7.0,44.87958829932998,36536157.30948617,0.0
6,1.0,35362360.0,4.0,0.0,9.0,22959532.94973456,500000.0,0,0,2.0,43.790149913444864,11132217.125776295,1.0
7,14.0,36558210.0,4.0,26.0,536.0,83605753.35620949,500000.0,1,0,2.0,50.192419628003,500000.0,1.0
1,8.0,47080745.0,1.0,24.0,102.0,28571386.72558688,9514082.093965046,2,1,8.0,30.0,6787479.317773924,1.0
3,6.0,41478116.0,3.0,6.0,616.0,13355731.575544832,500000.0,1,1,9.0,30.0,28375845.473334998,1.0
0,13.0,36325869.0,1.0,12.0,11.0,1390996.931372797,500000.0,2,2,4.0,30.0,47948469.45397514,1.0
6,8.0,28375568.0,1.0,18.0,273.0,50646891.61945783,28828816.086399004,1,2,8.0,30.0,1450143.2574047851,1.0
5,5.0,22426606.0,4.0,22.0,786.0,89077800.34529759,131436128.68467253,1,1,3.0,48.932450622920776,4755529.93506103,1.0
7,4.0,3691207.0,2.0,1.0,568.0,34175708.27198587,65670124.410370715,1,1,2.0,66.55853641809185,12703061.610875921,0.0
2,10.0,1035975.0,3.0,7.0,202.0,5773311.63212513,500000.0,1,2,5.0,62.548672656001614,23277866.12062122,1.0
7,3.0,31572098.0,2.0,8.0,540.0,3905233.6384490808,500000.0,0,1,5.0,20.83639514098335,500000.0,0.0
2,4.0,40474170.0,2.0,13.0,369.0,36361988.38133454,500000.0,0,2,8.0,32.4255526407874,500000.0,1.0
3,13.0,31021019.0,1.0,3.0,275.0,26058915.976899244,2614145.164228584,2,1,7.0,42.10470725077215,500000.0,1.0
1,9.0,2398947.0,1.0,20.0,851.0,44083384.73848927,500000.0,0,2,6.0,30.0,13759841.670631116,1.0
0,1.0,25682889.0,3.0,21.0,423.0,22252671.40484187,1823092.5523068886,1,0,4.0,30.0,16455848.137649858,1.0
6,9.0,35118321.0,4.0,7.0,366.0,22934840.70480359,47456330.58938111,1,1,5.0,71.13030014040152,14389826.863354692,0.0
5,11.0,7204820.0,3.0,17.0,924.0,52792403.36777865,5698428.4553008815,2,0,9.0,94.5845477227503,27766860.787564144,1.0
1,3.0,5482705.0,1.0,19.0,50.0,98025132.65370648,61008553.50542007,0,2,9.0,69.80159493161587,9044804.086423531,1.0
7,5.0,21713858.0,2.0,11.0,60.0,21608013.34178553,500000.0,0,0,6.0,85.23246002851369,27221297.02357097,0.0
3,7.0,29105973.0,3.0,5.0,61.0,39200673.85545416,27309429.618096255,2,0,6.0,46.794524266175785,25911550.052699685,0.0
1,11.0,17791970.0,2.0,13.0,296.0,78823856.1133881,500000.0,0,0,5.0,30.0,500000.0,1.0
4,1.0,36787846.0,4.0,4.0,383.0,58763827.81751736,5948088.694982413,0,0,4.0,46.19888669974826,23441093.290207762,0.0
7,4.0,15410703.0,3.0,9.0,607.0,14907690.264358614,2505297.2315816563,1,0,5.0,83.08041087251259,31666886.73680357,0.0
3,5.0,2198061.0,2.0,3.0,511.0,20847757.04234464,33927930.65973468,2,1,3.0,82.29766712957833,10714706.740518853,0.0
3,8.0,19724228.0,4.0,2.0,292.0,16257371.52128096,7480034.717654729,2,0,5.0,65.59471061199233,21609375.827612013,0.0
6,5.0,15213506.0,1.0,9.0,468.0,50869377.8719178,20174614.734623753,0,1,4.0,63.889659754248655,32573769.513865285,0.0
2,10.0,38850403.0,1.0,29.0,887.0,45200857.74377965,500000.0,1,0,1.0,91.56484678086302,25024193.66205515,1.0
4,1.0,38742864.0,2.0,5.0,344.0,10461041.43384018,25597160.47961703,0,0,7.0,37.98358601653195,64300900.148035705,0.0
1,3.0,43186688.0,4.0,0.0,375.0,2424449.341177161,500000.0,0,1,3.0,30.0,500000.0,1.0
4,1.0,2199217.0,2.0,1.0,168.0,39672148.61161306,43286576.2902945,0,0,5.0,55.9259245022256,714891.2807941448,0.0
2,9.0,36324818.0,2.0,9.0,244.0,4585375.270240746,27929425.473862365,0,1,5.0,30.0,500000.0,1.0
3,3.0,30342313.0,4.0,3.0,648.0,33201410.116163887,500000.0,1,0,2.0,43.04988136650901,18148834.27929658,1.0
3,9.0,17273406.0,1.0,10.0,677.0,28764691.31040385,52001194.789681174,0,0,3.0,55.0453682059804,18093756.98908201,0.0
6,9.0,21751625.0,2.0,2.0,59.0,32349325.061402425,134829767.46439624,1,0,7.0,42.296145523669225,7932604.858805008,0.0
4,6.0,20397109.0,1.0,7.0,583.0,11757923.262855483,41723540.667651735,2,1,6.0,52.19600573914289,25010367.65250948,0.0
7,1.0,15516602.0,4.0,5.0,697.0,62626975.159886144,500000.0,1,1,1.0,77.969739041703,15274638.194459118,0.0
0,3.0,1830939.0,2.0,26.0,521.0,50605392.47313107,32215511.11161562,2,2,5.0,80.42632901901031,690400.4643988837,1.0
3,6.0,17996378.0,2.0,11.0,796.0,26781318.91993009,11049392.975730492,0,1,1.0,45.24168558209152,16633364.737782786,0.0
7,4.0,35303477.0,4.0,11.0,664.0,23561749.34250824,94723328.33644691,0,1,4.0,61.17732428946729,1771650.5217059865,0.0
0,6.0,23749740.0,2.0,28.0,110.0,72802952.56088363,7609603.091603756,0,0,6.0,38.73232460064915,500000.0,1.0
5,5.0,16913474.0,4.0,3.0,601.0,13674966.56702246,3779289.428119169,1,0,5.0,44.566209918427774,28412756.25326003,1.0
2,10.0,10671607.0,4.0,25.0,777.0,58427967.08294792,500000.0,1,1,3.0,30.0,5360197.342777938,1.0
2,5.0,19322375.0,2.0,4.0,556.0,34690641.949632816,500000.0,2,0,5.0,57.72647614266812,56361957.09923622,1.0
4,4.0,2636617.0,4.0,6.0,489.0,88740042.16088699,7345539.239603686,2,1,3.0,55.2872638007537,9820975.129565936,0.0
1,6.0,23120089.0,1.0,12.0,278.0,19209527.73554521,500000.0,1,1,8.0,51.21262824317929,18282820.471256703,1.0
7,2.0,26707713.0,1.0,10.0,517.0,21732345.99028237,17068759.750047468,1,1,1.0,74.13921638970474,33976144.25010546,0.0
3,1.0,1277834.0,2.0,5.0,157.0,99585941.0789944,500000.0,0,1,4.0,70.34525563766314,14285383.048295824,0.0
5,8.0,19643207.0,4.0,1.0,461.0,84147638.71731459,19593492.07682166,2,2,5.0,73.53431042290661,500000.0,1.0
4,6.0,37722156.0,3.0,7.0,463.0,33787315.68000953,34822044.882398166,0,1,3.0,43.00146750593099,21382584.6182296,0.0
0,1.0,11202085.0,2.0,20.0,117.0,82614029.38043539,500000.0,2,0,6.0,64.04611215956541,500000.0,1.0
3,14.0,7055989.0,4.0,3.0,93.0,20840874.20322608,27524581.4386804,2,2,5.0,59.63796151189126,16749433.749922477,1.0
3,9.0,39286801.0,2.0,2.0,182.0,84842078.61565241,78421595.4730553,1,0,2.0,49.81979928975812,23819659.271849178,0.0
5,12.0,37042668.0,2.0,15.0,864.0,71444311.71489993,500000.0,1,0,2.0,57.28024997044296,500000.0,1.0
6,9.0,4917430.0,1.0,5.0,631.0,13429797.18472592,4900576.931342354,0,0,5.0,67.32110754608769,500000.0,0.0
4,4.0,31717885.0,1.0,6.0,393.0,5987734.094327512,44725059.27155384,2,1,2.0,87.75566223763477,35356254.90444663,0.0
6,4.0,19839840.0,4.0,9.0,18.0,64434877.14649376,500000.0,1,1,7.0,38.877330356092166,17570132.73057655,0.0
0,11.0,36843349.0,2.0,11.0,359.0,80215498.12806384,16262436.210667208,1,1,1.0,30.0,11343156.979105204,1.0
7,0.0,15355432.0,4.0,21.0,820.0,35169187.85135805,17081293.808576696,0,2,4.0,40.1582320954336,500000.0,1.0
7,1.0,32811340.0,4.0,2.0,666.0,53993361.20641255,52334262.787898496,2,1,4.0,35.74212054482444,26529961.170547407,0.0
0,10.0,936064.0,1.0,4.0,260.0,83576546.16507508,500000.0,0,1,6.0,46.98309956394176,13613543.100776244,1.0
6,7.0,21342086.0,4.0,9.0,310.0,51935189.26626512,33573312.198632635,0,0,5.0,72.01705204584664,500000.0,1.0
7,6.0,6616467.0,2.0,3.0,348.0,1893652.006194285,11058199.098973552,2,1,6.0,58.75022771931242,500000.0,0.0
0,13.0,24648508.0,3.0,27.0,24.0,32760102.59654468,500000.0,1,1,3.0,80.91035311072936,76354905.66440247,1.0
7,10.0,9210989.0,4.0,5.0,571.0,22360646.18295361,35537720.31127432,0,1,1.0,30.0,56643897.26402232,1.0
5,4.0,19741246.0,3.0,14.0,314.0,63994329.62881212,500000.0,2,2,5.0,48.97534306483286,500000.0,1.0
2,12.0,21572000.0,2.0,13.0,257.0,88166401.94515052,38272496.80329003,2,1,6.0,58.82538270279548,500000.0,1.0
4,2.0,21653561.0,4.0,10.0,738.0,43349681.365423925,500000.0,2,1,7.0,69.3717050819441,25281537.8224021,0.0
3,13.0,19851924.0,1.0,18.0,613.0,14045729.635638475,38282727.811267465,2,0,6.0,70.73437657843505,5980604.857210767,1.0
4,9.0,2838346.0,4.0,8.0,373.0,17299540.555135194,36166581.38182178,2,1,4.0,47.24440744648636,25050123.492762305,0.0
6,6.0,30795023.0,3.0,8.0,107.0,35454853.402535215,39041771.91825916,0,1,1.0,54.35857766168873,21627886.54303776,0.0
1,0.0,18643181.0,2.0,10.0,817.0,100421747.09435928,64364913.45784223,1,0,3.0,95.76668246412795,500000.0,1.0
6,6.0,3189568.0,2.0,4.0,53.0,53490382.05140211,46832177.52424925,1,0,4.0,62.82764710442352,14377161.097043764,0.0
4,3.0,39667694.0,4.0,5.0,461.0,18970773.18345599,10227143.981219186,1,0,5.0,29.9099360644924,500000.0,0.0
4,6.0,27400322.0,4.0,10.0,231.0,28735634.633786727,500000.0,1,1,7.0,35.81940331667887,44733023.98780329,0.0
0,6.0,24412274.0,1.0,29.0,658.0,36697303.33299479,983024.6559364852,1,2,1.0,72.357924821133,5554614.6016183905,1.0
7,11.0,18079400.0,3.0,25.0,929.0,12907063.10609767,12629748.607339721,1,0,9.0,88.98857608127823,500000.0,1.0
0,7.0,14162777.0,3.0,23.0,744.0,4963946.616586939,42346104.51318434,2,1,7.0,42.15023734972728,1118299.0048204442,1.0
7,3.0,30864521.0,2.0,4.0,210.0,93600920.66644932,50119231.86253333,1,0,2.0,39.75873295217788,17706086.12779389,0.0
6,6.0,2181622.0,3.0,3.0,63.0,64669034.55412236,129329788.35645199,2,1,7.0,30.0,59829361.67281124,1.0
1,2.0,38765167.0,1.0,4.0,503.0,93806754.9221076,72991311.95157626,0,2,7.0,41.08161904827016,12495189.267573254,1.0
4,7.0,30387866.0,4.0,5.0,601.0,45989087.26553991,500000.0,0,0,1.0,66.52882792285023,7140580.014626671,0.0
7,8.0,26194499.0,4.0,7.0,607.0,53097495.02053022,4950268.2231104765,0,1,6.0,52.313424880883794,500000.0,1.0
6,4.0,12959322.0,2.0,6.0,765.0,39163532.95765808,14339511.533925116,2,1,6.0,58.93903037263239,1838632.8440781534,0.0
4,4.0,2594575.0,2.0,11.0,752.0,20583316.250580125,73466535.98751938,2,1,6.0,34.602030299533894,500000.0,0.0
0,3.0,31420164.0,4.0,26.0,93.0,11199207.603815231,16000784.663019076,0,0,8.0,30.0,11708610.515675165,1.0
3,8.0,4031863.0,4.0,10.0,582.0,64753707.54244816,39159451.853016764,1,1,5.0,40.82324383989295,35167826.69521618,0.0
4,9.0,38796586.0,3.0,3.0,175.0,31843468.24290655,50530546.74880978,1,1,6.0,28.788777028826274,17703510.438306477,0.0
3,8.0,12434079.0,2.0,6.0,491.0,42766779.597670265,45925536.63693916,2,1,6.0,29.298575017617704,13611899.748788243,0.0
3,5.0,19830312.0,3.0,14.0,233.0,76106644.57038087,35720068.808030926,0,0,6.0,43.44966608940829,10617106.920989964,1.0
5,7.0,45551077.0,3.0,10.0,784.0,51785175.42025062,6315476.3525865935,2,0,7.0,93.65190232705564,500000.0,1.0
0,14.0,11096250.0,4.0,13.0,98.0,46725077.85281077,24389800.9744987,1,0,1.0,87.83007913758344,500000.0,1.0
3,6.0,6708593.0,2.0,4.0,680.0,67731776.1948057,56461583.837101,0,0,7.0,60.9395689317552,47546528.66948717,0.0
4,1.0,13170205.0,3.0,3.0,369.0,88725957.61622152,58042371.47199136,1,1,5.0,66.98307106846516,29551914.117333315,0.0
6,1.0,31691339.0,1.0,1.0,271.0,40457564.649084285,500000.0,1,0,2.0,54.656552035137466,45886381.25823114,0.0
7,9.0,28217933.0,3.0,6.0,314.0,10956641.10498272,37342137.59095514,0,1,4.0,46.0795439168884,500000.0,0.0
0,5.0,48434778.0,2.0,16.0,28.0,17082748.97386297,32902392.762680326,2,0,2.0,79.73549837079965,7446606.039389737,1.0
6,8.0,39564932.0,3.0,5.0,290.0,50928883.44878323,50052626.890004754,1,1,5.0,67.28444934175931,500000.0,0.0
3,8.0,25993085.0,4.0,8.0,139.0,24374492.206022423,8949990.655301817,1,0,6.0,66.69898657022668,914892.8325073975,0.0
6,9.0,28873254.0,3.0,4.0,442.0,84565643.99665979,74049901.28303862,0,1,7.0,75.4583507986947,23065343.653131545,0.0
5,5.0,675413.0,2.0,26.0,451.0,49233592.24605303,15372144.409231335,1,1,8.0,30.0,500000.0,1.0
7,1.0,27788986.0,1.0,8.0,52.0,44171739.36344656,20597479.546939794,1,0,1.0,66.43870663115388,544178.0015797213,0.0
4,6.0,29645390.0,3.0,2.0,185.0,68130480.4256669,48531031.84309432,2,0,3.0,80.12571357893776,59641139.94647563,0.0
2,6.0,15548822.0,1.0,11.0,499.0,62391084.89615191,500000.0,0,0,9.0,57.74472487755554,14213160.391360823,1.0
7,6.0,6544223.0,4.0,11.0,628.0,61326624.27254479,2243767.730602551,1,1,7.0,56.78326511968267,500000.0,0.0
3,5.0,41242615.0,2.0,2.0,911.0,80603904.6879307,29484659.998496626,2,2,7.0,86.74302438398395,5555195.68448888,1.0
7,1.0,33408550.0,4.0,15.0,73.0,14047039.987706635,500000.0,2,1,3.0,51.23796404049954,3126808.891192384,1.0
3,2.0,6366434.0,3.0,10.0,574.0,50899509.837966286,34591053.828162745,2,0,1.0,42.70863657019744,8712261.514338985,0.0
6,7.0,30120090.0,2.0,7.0,175.0,28363616.25487213,85359575.07642159,1,1,3.0,70.50661481286568,32747302.294805355,0.0
4,2.0,18480861.0,2.0,8.0,691.0,20259590.86076032,17085124.440287687,0,0,4.0,68.80316526841335,31891119.013437796,0.0
4,2.0,33254147.0,4.0,4.0,518.0,5395111.458129781,500000.0,0,1,3.0,52.478996607223095,500000.0,0.0
7,5.0,3788647.0,4.0,11.0,737.0,43404651.37724935,500000.0,1,0,7.0,33.51991867011208,2552096.1396734295,0.0
5,2.0,23673996.0,4.0,20.0,375.0,69237801.81606363,500000.0,0,0,3.0,30.0,500000.0,1.0
4,8.0,1795415.0,3.0,5.0,217.0,32170337.350469586,38599197.63878353,1,0,5.0,35.40758891470971,14153736.25873305,0.0
6,6.0,34718376.0,2.0,2.0,218.0,49691394.03029947,75856915.84020714,1,1,6.0,51.41695263722222,500000.0,0.0
6,14.0,41740304.0,2.0,29.0,729.0,56910790.1096287,133755514.66639507,0,2,9.0,50.18983055266668,61429705.2659879,1.0
0,3.0,32505036.0,2.0,0.0,929.0,16597396.349790018,500000.0,0,2,4.0,30.0,32880564.212165695,1.0
6,4.0,20478649.0,4.0,9.0,645.0,94018450.53132,500000.0,2,0,5.0,75.69505371804597,13714491.995706424,0.0
7,4.0,4332951.0,3.0,8.0,511.0,8358566.085119384,63595499.883945316,2,0,4.0,73.2092522554392,21452663.326364532,0.0
0,3.0,28601231.0,4.0,21.0,74.0,88402217.32702342,500000.0,0,1,1.0,74.88011540573017,500000.0,1.0
1,4.0,555760.0,1.0,15.0,508.0,47626074.34440482,500000.0,2,0,6.0,50.67047264123056,13228726.669751845,1.0
5,8.0,38950154.0,4.0,29.0,924.0,47442716.34469606,500000.0,0,1,9.0,94.12358250855084,2658908.6363198385,1.0
4,9.0,12861743.0,1.0,9.0,717.0,5192655.035434753,1175690.6920581246,0,1,4.0,72.1769084642034,500000.0,0.0
7,6.0,12458929.0,1.0,1.0,191.0,24031802.91136553,52352122.797390915,2,0,1.0,77.38557519589469,500000.0,0.0
4,4.0,10277584.0,1.0,10.0,112.0,62127771.48183958,500000.0,0,1,7.0,70.6130836495314,55623325.81542072,0.0
7,2.0,12923274.0,2.0,6.0,738.0,37786016.80084186,85140758.12014967,1,1,5.0,79.01965537824172,16556109.471916787,0.0
3,14.0,42733335.0,4.0,11.0,222.0,28624061.46242715,34042633.98555395,1,2,5.0,76.61893395350683,7564099.246129792,1.0
6,11.0,43713014.0,1.0,18.0,814.0,64299682.70219267,500000.0,2,1,7.0,79.26231177454484,10985616.286155928,1.0
5,0.0,19634772.0,4.0,12.0,287.0,44429175.32123701,500000.0,2,2,3.0,30.0,29309165.073612675,1.0
6,7.0,22566359.0,1.0,21.0,28.0,19120082.7017376,22203502.820428554,0,1,1.0,37.09776622147252,9104107.807683691,1.0
2,7.0,36524499.0,4.0,26.0,500.0,88215645.14879125,500000.0,2,2,4.0,35.821366649167146,866117.3570975739,1.0
7,1.0,35087469.0,2.0,6.0,489.0,8800667.0856747,10528235.00299764,0,1,1.0,63.51282314644367,9015168.388868324,0.0
4,5.0,17017834.0,4.0,9.0,622.0,43025843.89452922,15206243.759160373,0,1,3.0,58.59158303535085,3464571.2583504408,0.0
5,2.0,483330.0,2.0,11.0,866.0,60867431.23247833,36565113.76754081,0,1,5.0,44.75132585810548,34714147.79846305,1.0
3,3.0,20568220.0,2.0,6.0,580.0,16112097.581221502,19780173.054984983,1,1,4.0,83.85053037760274,31092501.745670304,0.0
7,9.0,1346830.0,2.0,28.0,376.0,73931576.43858902,8572921.839489158,1,2,4.0,45.56950266827488,500000.0,1.0
2,9.0,1966518.0,2.0,14.0,773.0,8650699.68514192,132752665.88996297,2,1,3.0,30.0,79027743.73975721,1.0
2,6.0,22107317.0,4.0,23.0,630.0,15200256.63491311,500000.0,2,1,3.0,49.19983433195397,8218071.333405926,1.0
6,8.0,7841883.0,4.0,2.0,303.0,23910750.733130705,500000.0,2,1,7.0,43.30388974509767,2450741.5275102016,1.0
6,8.0,2977165.0,2.0,8.0,25.0,70222501.9180552,500000.0,2,1,2.0,61.11264777024415,47965824.615273975,0.0
7,2.0,2983438.0,4.0,5.0,643.0,66306772.33657026,500000.0,2,0,5.0,42.28745201069898,500000.0,0.0
7,8.0,11056396.0,2.0,7.0,660.0,73137832.65724641,81846372.24268706,1,0,5.0,66.37246540287168,9935779.224979341,0.0
3,2.0,21027042.0,4.0,16.0,265.0,48089646.91982982,43697837.08974469,1,2,8.0,40.954104715617696,6163675.758100291,1.0
3,3.0,35574778.0,1.0,5.0,442.0,18172549.42777435,80736393.91060051,2,0,6.0,61.579793376850176,9557905.058696467,0.0
3,2.0,11252881.0,3.0,3.0,691.0,28682358.193058643,27932336.08871672,2,0,6.0,53.52838739910101,4225226.672600197,0.0
7,2.0,15018356.0,3.0,8.0,797.0,61544133.23040508,12820863.157846808,0,0,4.0,72.73216044924874,500000.0,0.0
2,0.0,15531781.0,2.0,21.0,26.0,3539146.46452754,500000.0,2,0,2.0,30.0,500000.0,1.0
6,1.0,39549859.0,1.0,6.0,566.0,16105676.34653097,76988100.7143613,1,0,5.0,30.50069550386732,500000.0,0.0
5,1.0,13182465.0,1.0,6.0,144.0,33735847.51938184,500000.0,1,1,4.0,96.88536785350205,500000.0,1.0
7,4.0,20448960.0,2.0,8.0,748.0,52366245.20149858,51047882.250376254,2,0,3.0,64.7840278238835,13108209.319395978,0.0
3,8.0,39470214.0,2.0,4.0,146.0,35332834.90610427,500000.0,2,0,6.0,37.16050412930554,14028766.431690741,0.0
0,1.0,26267248.0,1.0,22.0,647.0,109370941.12298448,500000.0,2,0,8.0,46.10840318321319,54382758.2532268,1.0
3,2.0,22018460.0,4.0,4.0,783.0,88874777.69204056,500000.0,1,1,6.0,78.39248683758228,5280559.0613762075,0.0
3,4.0,24054190.0,4.0,27.0,82.0,53741319.68446764,500000.0,0,0,1.0,65.54124735711862,24680753.17809638,1.0
5,3.0,9767928.0,4.0,18.0,593.0,46299438.903650224,8873263.369519146,1,0,2.0,91.46731074150372,500000.0,1.0
7,2.0,1979581.0,4.0,2.0,652.0,2245797.8254133365,500000.0,0,1,7.0,49.15809604609345,500000.0,0.0
7,2.0,25806457.0,2.0,21.0,957.0,43642587.426644586,500000.0,0,2,2.0,30.0,73108556.2142502,1.0
4,8.0,34591612.0,3.0,1.0,37.0,66593734.83307883,500000.0,2,1,7.0,45.43692093497834,500000.0,0.0
1,1.0,49511592.0,4.0,1.0,26.0,30396023.94387891,500000.0,2,1,7.0,75.87812430889691,500000.0,1.0
6,8.0,27846488.0,3.0,3.0,560.0,91201036.82236356,41701433.39852583,0,1,6.0,81.64221959652977,19629857.446961567,0.0
6,9.0,29588502.0,1.0,5.0,476.0,33224946.480016463,500000.0,0,0,3.0,30.0,500000.0,1.0
1,0.0,17727597.0,1.0,19.0,417.0,64589042.15234068,13295102.708913796,1,0,5.0,30.0,500000.0,1.0
5,11.0,43349566.0,4.0,1.0,264.0,58981597.58905801,114194962.37905805,1,2,4.0,61.53350496379662,10154611.215433126,1.0
5,7.0,35717984.0,3.0,29.0,365.0,81591139.22403438,65557790.70069771,2,1,9.0,66.29032082742876,20658005.373647045,1.0
7,5.0,23702453.0,4.0,6.0,535.0,89119842.61936729,500000.0,0,1,4.0,46.05610340044025,42080709.77899467,0.0
3,8.0,8107493.0,4.0,9.0,157.0,58925445.22908235,173273259.3235287,1,0,7.0,46.88958189864243,500000.0,0.0
3,2.0,25899950.0,3.0,4.0,724.0,76904069.34926859,42635051.93875068,2,0,2.0,58.43250554046264,10108970.962013286,0.0
3,10.0,28428034.0,4.0,2.0,223.0,47611710.04723497,40182246.603480086,0,0,3.0,51.84497623976576,500000.0,1.0
6,5.0,31583887.0,4.0,3.0,669.0,13688294.480898349,47236207.17855002,1,1,4.0,78.25211384838146,22455853.973250035,0.0
5,14.0,13650778.0,1.0,26.0,722.0,22133739.93312425,12302514.472166495,0,0,3.0,54.085803459141474,9376453.976583933,1.0
2,9.0,10800341.0,4.0,28.0,933.0,71204926.77798495,500000.0,2,2,3.0,53.68106604993943,500000.0,1.0
0,8.0,40794564.0,1.0,22.0,931.0,9582609.347761253,10217064.983564438,0,0,2.0,79.09844668352952,500000.0,1.0
5,4.0,36052319.0,1.0,15.0,962.0,14345257.87628001,500000.0,2,0,5.0,61.11604076536277,12130483.904685158,1.0
3,0.0,16379548.0,4.0,4.0,23.0,46803074.492267884,1008459.5536497012,2,0,2.0,83.47331635988218,500000.0,1.0
3,7.0,34259097.0,3.0,4.0,103.0,75390709.53462605,44345176.29704633,0,0,4.0,68.26386624645116,500000.0,0.0
4,1.0,30240475.0,1.0,5.0,521.0,30788031.185695395,57639837.43011998,0,0,3.0,74.82532626471051,14812704.288040219,0.0
5,1.0,16875966.0,4.0,22.0,921.0,80882216.36240469,500000.0,0,0,4.0,81.63542333931622,38289192.86943493,1.0
3,13.0,19601617.0,3.0,26.0,436.0,64163123.88423584,500000.0,1,1,3.0,72.03733882782974,3032156.6209241534,1.0
2,14.0,15513949.0,4.0,17.0,743.0,102917767.10027333,64948266.93474233,1,1,9.0,68.57909342792759,13160637.312393166,1.0
2,10.0,37653767.0,3.0,16.0,993.0,48195529.11250874,28696110.286791235,1,2,9.0,42.5237148153335,6552892.482427874,1.0
2,6.0,42251630.0,3.0,1.0,110.0,12779899.680694764,22973455.15438791,2,2,1.0,49.35656642822672,4987071.691621069,1.0
0,14.0,41374068.0,4.0,21.0,648.0,46680271.77606098,65946334.00474799,0,1,5.0,42.6398097987518,76605276.0173992,1.0
3,1.0,9837010.0,3.0,9.0,64.0,41077459.61793917,15348081.643992173,2,1,4.0,75.17577877893393,3805283.0240466967,0.0
7,1.0,5548590.0,2.0,23.0,901.0,57855603.91724333,500000.0,1,2,9.0,30.60396618539652,55748102.1499152,1.0
0,12.0,40202157.0,4.0,18.0,427.0,103960586.47371297,500000.0,1,1,3.0,30.0,5217155.486325534,1.0
